,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__max_features,param_classifier__max_iter,param_classifier__max_samples,param_classifier__n_estimators,param_classifier__C,param_classifier__l1_ratio,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,outer_splits,outer_split_test_score
218,1,100,0.6199444532394409,0.01923525333404541,0.010140538215637207,8.225440979003906e-06,LogisticRegression,,,,,,,0.29278296458582587,0.7442116569432979,0.5918479393726434,0.18646808646614912,0.3891580129193962,0.20268992645324713,259,0.5813645853694143,0.3333873016801724,0.4573759435247933,0.12398864184462094,1,0.9665499514239517
219,1,100,0.6032620668411255,0.03545820713043213,0.010098457336425781,8.106231689453125e-06,LogisticRegression,,,,,,,0.2140504594528655,0.48037008186635466,0.5918479393726434,0.18646808646614912,0.3891580129193962,0.20268992645324713,259,0.5546929946811009,0.3333873016801724,0.44404014818063664,0.11065284650046425,1,0.9665499514239517
220,1,100,0.6466953754425049,0.028374433517456055,0.010166525840759277,3.1828880310058594e-05,LogisticRegression,,,,,,,0.11244658291565518,0.1626169393448913,0.5918479393726434,0.18646808646614912,0.3891580129193962,0.20268992645324713,259,0.5546929946811009,0.22156527100256734,0.38812913284183415,0.16656386183926677,1,0.9665499514239517
221,1,100,0.7240549325942993,0.014167189598083496,0.01554250717163086,0.004703521728515625,LogisticRegression,,,,,,,0.21229313253697138,0.34080354025301784,0.5918479393726434,0.18646808646614912,0.3891580129193962,0.20268992645324713,259,0.5813645853694143,0.3333873016801724,0.4573759435247933,0.12398864184462094,1,0.9665499514239517
222,1,100,0.5857377052307129,0.012717008590698242,0.009103536605834961,0.0010063648223876953,LogisticRegression,,,,,,,0.16070334201579523,0.5298400231811167,0.5655261459778055,0.18646808646614912,0.3759971162219773,0.1895290297558282,267,0.5896004200366476,0.22156527100256734,0.40558284551960744,0.18401757451704012,1,0.9665499514239517
223,1,100,0.6340701580047607,0.04577350616455078,0.010136008262634277,2.205371856689453e-05,LogisticRegression,,,,,,,0.15347353284902665,0.6375574713552131,0.5655261459778055,0.18646808646614912,0.3759971162219773,0.1895290297558282,267,0.5639409085003356,0.22156527100256734,0.3927530897514515,0.17118781874888414,1,0.9665499514239517
224,1,100,0.6047276258468628,0.006099581718444824,0.008092641830444336,2.6226043701171875e-06,LogisticRegression,,,,,,,0.0672743531464387,0.28863055324025577,0.45487853630625513,0.14289508007475257,0.29888680819050384,0.15599172811575127,280,0.45507848298082215,0.16932657167804838,0.31220252732943526,0.1428759556513869,1,0.9665499514239517
225,1,100,0.658495306968689,0.06187856197357178,0.010135293006896973,2.2292137145996094e-05,LogisticRegression,,,,,,,0.17753157159654023,0.806834739267264,0.5655261459778055,0.14289508007475257,0.35421061302627904,0.21131553295152644,271,0.5639409085003356,0.22156527100256734,0.3927530897514515,0.17118781874888414,1,0.9665499514239517
226,1,100,0.6483056545257568,0.0395505428314209,0.010143756866455078,2.6464462280273438e-05,LogisticRegression,,,,,,,0.11738967125847038,0.3867353463005374,0.5655261459778055,0.14289508007475257,0.35421061302627904,0.21131553295152644,271,0.5639409085003356,0.22156527100256734,0.3927530897514515,0.17118781874888414,1,0.9665499514239517
227,1,100,0.6250429153442383,0.036543846130371094,0.01012420654296875,6.9141387939453125e-06,LogisticRegression,,,,,,,0.41025871954193993,0.8036720768991145,0.5860188358591755,0.22695888143731022,0.40648885864824286,0.17952997721093264,243,0.6006864659598125,0.3018255826459352,0.4512560243028738,0.14943044165693864,1,0.9665499514239517
228,1,100,0.6190928220748901,0.02031385898590088,0.010140180587768555,2.6226043701171875e-05,LogisticRegression,,,,,,,0.3983614122015116,0.35414667079312545,0.6126010530143886,0.22695888143731022,0.4197799672258494,0.1928210857885392,239,0.6006864659598125,0.3018255826459352,0.4512560243028738,0.14943044165693864,1,0.9665499514239517
229,1,100,0.589748740196228,0.0010071992874145508,0.010138630867004395,1.8477439880371094e-05,LogisticRegression,,,,,,,0.3746429084022037,0.32595890520188475,0.6126010530143886,0.22695888143731022,0.4197799672258494,0.1928210857885392,239,0.6006864659598125,0.3018255826459352,0.4512560243028738,0.14943044165693864,1,0.9665499514239517
230,1,100,0.598137378692627,0.0009648799896240234,0.007117748260498047,0.005058765411376953,LogisticRegression,,,,,,,0.48899245124775864,0.47396164026287235,0.6126010530143886,0.22695888143731022,0.4197799672258494,0.1928210857885392,239,0.6006864659598125,0.3018255826459352,0.4512560243028738,0.14943044165693864,1,0.9665499514239517
231,1,100,0.653652548789978,0.09321177005767822,0.009060502052307129,0.001059412956237793,LogisticRegression,,,,,,,0.2538362129236414,0.07455064367977082,0.5883160797485311,0.18646808646614912,0.3873920831073401,0.20092399664119096,265,0.5477290488917522,0.3333873016801724,0.4405581752859623,0.10717087360578992,1,0.9665499514239517
232,1,100,0.6396591663360596,0.060843706130981445,0.012142658233642578,0.012142658233642578,LogisticRegression,,,,,,,0.08698444266139754,0.0005203769953158188,0.5918479393726434,0.18646808646614912,0.3891580129193962,0.20268992645324713,259,0.5813645853694143,0.22156527100256734,0.4014649281859908,0.17989965718342346,1,0.9665499514239517
233,1,100,0.6264702081680298,0.007024884223937988,0.014231085777282715,0.0041130781173706055,LogisticRegression,,,,,,,0.15566079687866377,0.1276897294224656,0.5918479393726434,0.18646808646614912,0.3891580129193962,0.20268992645324713,259,0.5813645853694143,0.3333873016801724,0.4573759435247933,0.12398864184462094,1,0.9665499514239517
234,1,100,0.6382567882537842,0.05095934867858887,0.013537406921386719,0.003538846969604492,LogisticRegression,,,,,,,0.8373763493595442,0.9862107444796029,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
235,1,100,0.6882938146591187,0.02042090892791748,0.0041768550872802734,0.002119302749633789,LogisticRegression,,,,,,,0.788028837675115,0.8083973481164611,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
236,1,100,0.6050117015838623,0.01608133316040039,0.0178452730178833,0.0021268129348754883,LogisticRegression,,,,,,,0.8099171705644891,0.7751328233611146,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
237,1,100,0.7564163208007812,0.027439355850219727,0.0050841569900512695,0.0030308961868286133,LogisticRegression,,,,,,,0.33150438496366935,0.08920432871205619,0.5883160797485311,0.22695888143731022,0.40763748059292065,0.1806785991556104,242,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
238,1,100,0.7158011198043823,0.04561436176300049,0.008137822151184082,7.236003875732422e-05,LogisticRegression,,,,,,,0.7272434348198223,0.60617463445088,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
239,1,100,0.649814248085022,0.010027766227722168,0.01014399528503418,2.0503997802734375e-05,LogisticRegression,,,,,,,0.8299541207727485,0.6019353955409602,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
240,1,100,0.6791505813598633,0.041787147521972656,0.006110668182373047,0.004056453704833984,LogisticRegression,,,,,,,0.7987442332054905,0.5479718832480873,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
241,1,100,0.6750952005386353,0.04365670680999756,0.009142398834228516,0.0010142326354980469,LogisticRegression,,,,,,,0.4433025086621844,0.18870710834137938,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
242,1,100,0.6417313814163208,0.008226513862609863,0.010113835334777832,1.3113021850585938e-06,LogisticRegression,,,,,,,0.38085291222727685,0.006952130531190703,0.5819053715047994,0.22695888143731022,0.4044321264710548,0.17747324503374456,244,0.5670931884491137,0.3018255826459352,0.43445938554752445,0.13263380290158927,1,0.9665499514239517
243,1,100,0.7598211765289307,0.06822824478149414,0.0010211467742919922,0.0010211467742919922,LogisticRegression,,,,,,,0.8115704644679527,0.04315991195057611,0.5819053715047994,-0.25332803563331074,0.16428866793574431,0.41761670356905506,291,0.5670931884491137,-0.05104854995836428,0.2580223192453747,0.309070869203739,1,0.9665499514239517
244,1,100,0.7074328660964966,0.03335297107696533,0.006093740463256836,0.0040361881256103516,LogisticRegression,,,,,,,0.8707471511691692,0.4926180939928696,0.5819053715047994,-0.25332803563331074,0.16428866793574431,0.41761670356905506,291,0.5670931884491137,-0.05104854995836428,0.2580223192453747,0.309070869203739,1,0.9665499514239517
245,1,100,2.3522027730941772,0.05171358585357666,0.11895561218261719,0.00540471076965332,RandomForestClassifier,,,0.6660485621018956,,0.8897248121743476,761.0,,,0.9404815983939836,0.6936146366657693,0.8170481175298765,0.12343348086410716,113,1.0,1.0,1.0,0.0,1,0.9665499514239517
246,1,100,2.9855982065200806,0.2266303300857544,0.12388825416564941,0.007869720458984375,RandomForestClassifier,,,0.6598780302050862,,0.8761273378720706,954.0,,,0.9404815983939836,0.6936146366657693,0.8170481175298765,0.12343348086410716,113,1.0,1.0,1.0,0.0,1,0.9665499514239517
247,1,100,2.6925415992736816,0.13628196716308594,0.13670897483825684,0.03538084030151367,RandomForestClassifier,,,0.4580700391411675,,0.9725233899478319,878.0,,,0.9133476625309939,0.7269677313940197,0.8201576969625068,0.09318996556848708,108,1.0,1.0,1.0,0.0,1,0.9665499514239517
248,1,100,2.3420515060424805,0.031479597091674805,0.0782550573348999,0.0037671327590942383,RandomForestClassifier,,,0.2077859186373261,,0.9014745526659055,634.0,,,0.9133476625309939,0.7269677313940197,0.8201576969625068,0.09318996556848708,108,1.0,1.0,1.0,0.0,1,0.9665499514239517
249,1,100,0.8925595283508301,0.020244598388671875,0.025291800498962402,0.005064606666564941,RandomForestClassifier,,,0.4203754107861355,,0.7820614994179322,112.0,,,0.9133476625309939,0.7609578106459683,0.8371527365884811,0.07619492594251276,90,1.0,1.0,1.0,0.0,1,0.9665499514239517
250,1,100,2.4088892936706543,0.18774867057800293,0.12682926654815674,0.015093684196472168,RandomForestClassifier,,,0.45563521240163296,,0.9339929792144148,754.0,,,0.9133476625309939,0.7269677313940197,0.8201576969625068,0.09318996556848708,108,1.0,1.0,1.0,0.0,1,0.9665499514239517
251,1,100,1.617363452911377,0.045635223388671875,0.06589794158935547,0.005090475082397461,RandomForestClassifier,,,0.16858034163924684,,0.946478644421845,474.0,,,0.9133476625309939,0.7609578106459683,0.8371527365884811,0.07619492594251276,90,1.0,1.0,1.0,0.0,1,0.9665499514239517
252,1,100,2.3691660165786743,0.12815797328948975,0.10376834869384766,0.0005509853363037109,RandomForestClassifier,,,0.3650445521554869,,0.9962482375264337,727.0,,,0.9133476625309939,0.7269677313940197,0.8201576969625068,0.09318996556848708,108,1.0,1.0,1.0,0.0,1,0.9665499514239517
253,1,100,1.3882263898849487,0.011228442192077637,0.046702027320861816,0.0041152238845825195,RandomForestClassifier,,,0.9047955366063332,,0.21587355846967954,397.0,,,0.8538143194626892,0.7956840599413201,0.8247491897020046,0.029065129760684538,103,0.8324246278789244,0.8096481826102886,0.8210364052446064,0.01138822263431788,1,0.9665499514239517
254,1,100,1.2931634187698364,0.015195012092590332,0.042655229568481445,0.0,RandomForestClassifier,,,0.9339288626453449,,0.5429046637715844,332.0,,,0.9404815983939836,0.7609578106459683,0.8507197045199759,0.08976189387400763,69,1.0,0.9386292851570813,0.9693146425785406,0.030685357421459336,1,0.9665499514239517
255,1,100,1.2781791687011719,0.16447114944458008,0.04663717746734619,0.014152169227600098,RandomForestClassifier,,,0.3158086232416629,,0.18448596107316256,264.0,,,0.8216863519160092,0.788996360696725,0.8053413563063672,0.016344995609642143,127,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
256,1,100,2.085888624191284,0.03648638725280762,0.10135900974273682,0.008046507835388184,RandomForestClassifier,,,0.22539830896528812,,0.6439756413500355,585.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.9386292851570813,0.9693146425785406,0.030685357421459336,1,0.9665499514239517
257,1,100,2.1972020864486694,0.15824615955352783,0.08026456832885742,0.0012652873992919922,RandomForestClassifier,,,0.5088411749971897,,0.5937428061443379,594.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.9386292851570813,0.9693146425785406,0.030685357421459336,1,0.9665499514239517
258,1,100,2.848154067993164,0.14792490005493164,0.1116170883178711,0.010270357131958008,RandomForestClassifier,,,0.42882113770665187,,0.5390288207278642,865.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.9087483271599499,0.954374163579975,0.045625836420025045,1,0.9665499514239517
259,1,100,1.6495643854141235,0.036333441734313965,0.05676925182342529,0.014235615730285645,RandomForestClassifier,,,0.1826191592320977,,0.1847412894417041,380.0,,,0.8216863519160092,0.788996360696725,0.8053413563063672,0.016344995609642143,127,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
260,1,100,1.4584918022155762,0.03682875633239746,0.05422663688659668,0.008680343627929688,RandomForestClassifier,,,0.449441545590885,,0.3064552711344547,339.0,,,0.8860654004688358,0.7956840599413201,0.8408747302050779,0.04519067026375784,78,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
261,1,100,1.0482351779937744,0.0368494987487793,0.03543722629547119,0.00321352481842041,RandomForestClassifier,,,0.8102541147466045,,0.5485979790361516,178.0,,,0.9404815983939836,0.7956840599413201,0.8680828291676519,0.07239876922633176,53,1.0,0.9087483271599499,0.954374163579975,0.045625836420025045,1,0.9665499514239517
262,1,100,1.7406799793243408,0.1274266242980957,0.056758999824523926,0.006118893623352051,RandomForestClassifier,,,0.13506681907921028,,0.6564284959041036,402.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.9386292851570813,0.9693146425785406,0.030685357421459336,1,0.9665499514239517
263,1,100,2.183133363723755,0.031449079513549805,0.0861278772354126,0.015225768089294434,RandomForestClassifier,,,0.48264028704212025,,0.28714749658136995,610.0,,,0.8538143194626892,0.7956840599413201,0.8247491897020046,0.029065129760684538,103,0.8656258657958897,0.8793256478985219,0.8724757568472058,0.006849891051316059,1,0.9665499514239517
264,1,100,1.1568984985351562,0.0036873817443847656,0.03446531295776367,0.006098270416259766,RandomForestClassifier,,,0.7332920734420213,,0.5267564461785927,188.0,,,0.9404815983939836,0.7607429075831761,0.8506122529885798,0.08986934540540376,75,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
265,1,100,1.4672235250473022,0.0020269155502319336,0.04154050350189209,0.0010629892349243164,RandomForestClassifier,,,0.5100910775071417,,0.658119338021383,349.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.9386292851570813,0.9693146425785406,0.030685357421459336,1,0.9665499514239517
266,1,100,2.9933911561965942,0.017470240592956543,0.12608301639556885,0.014501690864562988,RandomForestClassifier,,,0.1732139025777098,,0.17635394267667273,987.0,,,0.8216863519160092,0.7607429075831761,0.7912146297495927,0.03047172216641658,138,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
267,1,100,2.135212540626526,0.06587541103363037,0.08604788780212402,0.005037546157836914,RandomForestClassifier,,,0.9364383902148272,,0.6010866037125367,614.0,,,0.9404815983939836,0.7269677313940197,0.8337246648940017,0.10675693349998194,97,1.0,0.9087483271599499,0.954374163579975,0.045625836420025045,1,0.9665499514239517
268,1,100,2.921670079231262,0.06088435649871826,0.10683596134185791,0.0047844648361206055,RandomForestClassifier,,,0.35658565182446245,,0.25603623576527934,907.0,,,0.8216863519160092,0.7956840599413201,0.8086852059286647,0.013001145987344587,123,0.8324246278789244,0.8793256478985219,0.855875137888723,0.023450510009798753,1,0.9665499514239517
269,1,100,0.8808705806732178,0.0010440349578857422,0.02130711078643799,0.0010412931442260742,RandomForestClassifier,,,0.24127991444457436,,0.4395573687178653,102.0,,,0.8860654004688358,0.7956840599413201,0.8408747302050779,0.04519067026375784,78,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
270,1,100,2.124959111213684,0.005053162574768066,0.10032832622528076,0.0010436773300170898,RandomForestClassifier,,,0.355398315218852,,0.4267740667587716,681.0,,,0.8860654004688358,0.7956840599413201,0.8408747302050779,0.04519067026375784,78,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
271,1,100,1.7031327486038208,0.21409785747528076,0.0631018877029419,0.009854912757873535,RandomForestClassifier,,,0.3199178399181891,,0.5484229280640461,397.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
272,1,100,2.543749451637268,0.19010484218597412,0.10234415531158447,0.021189570426940918,RandomForestClassifier,,,0.9775604466506282,,0.541673901332906,750.0,,,0.9404815983939836,0.7956840599413201,0.8680828291676519,0.07239876922633176,53,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
273,1,100,2.7852810621261597,0.16693127155303955,0.12665808200836182,0.015201926231384277,RandomForestClassifier,,,0.61603033750474,,0.21565031791051917,830.0,,,0.8216863519160092,0.7956840599413201,0.8086852059286647,0.013001145987344587,123,0.8324246278789244,0.8442713708778157,0.83834799937837,0.005923371499445662,1,0.9665499514239517
274,1,100,2.5228447914123535,0.1985025405883789,0.10110855102539062,0.01004338264465332,RandomForestClassifier,,,0.5993340476880031,,0.18190188194619727,753.0,,,0.8216863519160092,0.788996360696725,0.8053413563063672,0.016344995609642143,127,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
275,1,100,2.703555107116699,0.027370691299438477,0.131850004196167,0.008092164993286133,RandomForestClassifier,,,0.2403950683025824,,0.15227525095137953,879.0,,,0.8216863519160092,0.788996360696725,0.8053413563063672,0.016344995609642143,127,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
276,1,100,1.8984205722808838,0.0505671501159668,0.0710524320602417,0.010051369667053223,RandomForestClassifier,,,0.8066583652537123,,0.2797064039425238,562.0,,,0.8819409026644379,0.7956840599413201,0.838812481302879,0.04312842136155892,85,0.9670779652173583,0.8793256478985219,0.9232018065579402,0.04387615865941824,1,0.9665499514239517
277,1,100,1.0408122539520264,0.03555917739868164,0.029344558715820312,0.0010805130004882812,RandomForestClassifier,,,0.8949522330269815,,0.3919105189047466,209.0,,,0.9404815983939836,0.7609578106459683,0.8507197045199759,0.08976189387400763,69,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
278,1,100,2.8811780214309692,0.05066525936126709,0.11566340923309326,0.004192471504211426,RandomForestClassifier,,,0.7410435309319978,,0.2332782369580599,997.0,,,0.8216863519160092,0.7956840599413201,0.8086852059286647,0.013001145987344587,123,0.8324246278789244,0.8793256478985219,0.855875137888723,0.023450510009798753,1,0.9665499514239517
279,1,100,2.1763631105422974,0.014171242713928223,0.08095419406890869,4.947185516357422e-05,RandomForestClassifier,,,0.10827734645496669,,0.1913243885794289,697.0,,,0.8216863519160092,0.7956840599413201,0.8086852059286647,0.013001145987344587,123,0.8324246278789244,0.8096481826102886,0.8210364052446064,0.01138822263431788,1,0.9665499514239517
280,1,100,2.8451313972473145,0.06596207618713379,0.11166131496429443,0.0019949674606323242,RandomForestClassifier,,,0.3386821309135529,,0.3195906790411752,975.0,,,0.8860654004688358,0.7956840599413201,0.8408747302050779,0.04519067026375784,78,0.9355531905722443,0.8793256478985219,0.9074394192353831,0.028113771336861215,1,0.9665499514239517
281,1,100,2.397375464439392,0.020567774772644043,0.08345925807952881,0.002213597297668457,RandomForestClassifier,,,0.7279008163272386,,0.2620605451143687,726.0,,,0.8538143194626892,0.7956840599413201,0.8247491897020046,0.029065129760684538,103,0.8996323650749679,0.8793256478985219,0.8894790064867448,0.010153358588223027,1,0.9665499514239517
282,1,100,1.5558350086212158,0.02506875991821289,0.05087423324584961,0.0003018379211425781,RandomForestClassifier,,,0.3287472841627649,,0.3657615295770449,390.0,,,0.8860654004688358,0.7956840599413201,0.8408747302050779,0.04519067026375784,78,0.9673338148945707,0.8793256478985219,0.9233297313965463,0.04400408349802443,1,0.9665499514239517
283,1,100,0.8659763336181641,0.0030324459075927734,0.029349565505981445,0.0010137557983398438,RandomForestClassifier,,,0.1845837458567821,,0.6204521268965566,132.0,,,0.8860654004688358,0.7956840599413201,0.8408747302050779,0.04519067026375784,78,1.0,0.9087483271599499,0.954374163579975,0.045625836420025045,1,0.9665499514239517
284,1,100,0.9200010299682617,0.022275924682617188,0.030452966690063477,0.0,RandomForestClassifier,,,0.9233779511984037,,0.43314283022989997,113.0,,,0.9404815983939836,0.7609578106459683,0.8507197045199759,0.08976189387400763,69,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
285,1,100,2.6778372526168823,0.07192981243133545,0.12652599811553955,0.017172694206237793,RandomForestClassifier,,,0.7713770729938463,,0.4676664636423252,939.0,,,0.9133476625309939,0.7609578106459683,0.8371527365884811,0.07619492594251276,90,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
286,1,100,2.7233409881591797,0.12573957443237305,0.10736298561096191,0.0040547847747802734,RandomForestClassifier,,,0.684796314378487,,0.14325303177733037,954.0,,,0.8216863519160092,0.788996360696725,0.8053413563063672,0.016344995609642143,127,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
287,1,100,2.8976821899414062,0.1987447738647461,0.10159742832183838,0.0003319978713989258,RandomForestClassifier,,,0.33480426100754257,,0.11377408626134627,940.0,,,0.8216863519160092,0.788996360696725,0.8053413563063672,0.016344995609642143,127,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
288,1,100,1.8113114833831787,0.04565739631652832,0.08165991306304932,0.0004628896713256836,RandomForestClassifier,,,0.12908435599868542,,0.35178715645205116,470.0,,,0.8860654004688358,0.7956840599413201,0.8408747302050779,0.04519067026375784,78,0.9673338148945707,0.8793256478985219,0.9233297313965463,0.04400408349802443,1,0.9665499514239517
289,1,100,2.1605528593063354,0.03959238529205322,0.09634232521057129,0.004933834075927734,RandomForestClassifier,,,0.3346250754123128,,0.5464337088640656,723.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
290,1,100,1.4012428522109985,0.030140995979309082,0.06566488742828369,0.0151902437210083,RandomForestClassifier,,,0.3729389632059006,,0.58337418447699,393.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,0.9087483271599499,0.954374163579975,0.045625836420025045,1,0.9665499514239517
291,1,100,2.360655903816223,0.0648413896560669,0.08116745948791504,4.696846008300781e-05,RandomForestClassifier,,,0.6056800229293963,,0.31473717381130617,711.0,,,0.8819409026644379,0.7956840599413201,0.838812481302879,0.04312842136155892,85,1.0,0.8793256478985219,0.9396628239492609,0.06033717605073907,1,0.9665499514239517
292,1,100,0.9084712266921997,0.02526986598968506,0.025351881980895996,0.00509488582611084,RandomForestClassifier,,,0.8794575005503675,,0.14069680309557048,123.0,,,0.8244732050562464,0.7540148313873932,0.7892440182218199,0.03522918683442661,139,0.8324246278789244,0.7080710129461224,0.7702478204125234,0.062176807466400974,1,0.9665499514239517
293,1,100,0.8575925827026367,0.0354156494140625,0.02527296543121338,0.005010247230529785,RandomForestClassifier,,,0.6317499345121097,,0.1274502249451445,133.0,,,0.8216863519160092,0.7540148313873932,0.7878505916517012,0.03383576026430801,140,0.8324246278789244,0.7413343351690084,0.7868794815239664,0.04554514635495799,1,0.9665499514239517
294,1,100,1.3700156211853027,0.07096099853515625,0.05092513561248779,0.010365843772888184,RandomForestClassifier,,,0.983951508996492,,0.5649723021439129,334.0,,,0.9404815983939836,0.7609578106459683,0.8507197045199759,0.08976189387400763,69,1.0,0.9386292851570813,0.9693146425785406,0.030685357421459336,1,0.9665499514239517
295,1,100,0.8941699266433716,0.066428542137146,0.02158510684967041,0.001305699348449707,RandomForestClassifier,,,0.5162812445198331,,0.7727238443203809,133.0,,,0.9133476625309939,0.7609578106459683,0.8371527365884811,0.07619492594251276,90,1.0,1.0,1.0,0.0,1,0.9665499514239517
296,1,100,0.9849711656570435,0.13279545307159424,0.02550053596496582,0.005269765853881836,RandomForestClassifier,,,0.3870780672643852,,0.8603877798725091,120.0,,,0.9133476625309939,0.7956840599413201,0.854515861236157,0.058831801294836894,56,1.0,1.0,1.0,0.0,1,0.9665499514239517
297,1,100,1.4050942659378052,0.03547990322113037,0.05065512657165527,0.010179519653320312,RandomForestClassifier,,,0.39011846047725074,,0.8288870012691714,329.0,,,0.9133476625309939,0.7269677313940197,0.8201576969625068,0.09318996556848708,108,1.0,1.0,1.0,0.0,1,0.9665499514239517
298,1,100,1.5005861520767212,0.002787470817565918,0.046654462814331055,0.004012107849121094,RandomForestClassifier,,,0.7227056779234239,,0.6867651335523405,301.0,,,0.9404815983939836,0.7609578106459683,0.8507197045199759,0.08976189387400763,69,1.0,0.9690264251196635,0.9845132125598317,0.015486787440168237,1,0.9665499514239517
299,1,100,1.44565749168396,0.005076169967651367,0.03447926044464111,0.004063010215759277,RandomForestClassifier,,,0.9746038744488646,,0.9662025654479001,326.0,,,0.9404815983939836,0.6936146366657693,0.8170481175298765,0.12343348086410716,113,1.0,1.0,1.0,0.0,1,0.9665499514239517
300,1,100,1.4688520431518555,0.03630685806274414,0.024459242820739746,0.004131913185119629,RandomForestClassifier,,,0.816213402492491,,0.9010048076358097,404.0,,,0.9404815983939836,0.6936146366657693,0.8170481175298765,0.12343348086410716,113,1.0,1.0,1.0,0.0,1,0.9665499514239517
301,1,100,1.3745253086090088,0.03689074516296387,0.02696812152862549,0.00391232967376709,RandomForestClassifier,,,0.9322242564507065,,0.889605418042883,332.0,,,0.9404815983939836,0.6936146366657693,0.8170481175298765,0.12343348086410716,113,1.0,1.0,1.0,0.0,1,0.9665499514239517
302,1,100,1.3123514652252197,0.019023418426513672,0.02094447612762451,0.00013267993927001953,RandomForestClassifier,,,0.9687297765377242,,0.6463308229180162,348.0,,,0.9404815983939836,0.7609578106459683,0.8507197045199759,0.08976189387400763,69,1.0,0.9386292851570813,0.9693146425785406,0.030685357421459336,1,0.9665499514239517
303,1,100,1.6280326843261719,0.03290891647338867,0.0417475700378418,0.00019025802612304688,RandomForestClassifier,,,0.8539390953165952,,0.7081211053353527,761.0,,,0.9404815983939836,0.7269677313940197,0.8337246648940017,0.10675693349998194,97,1.0,1.0,1.0,0.0,1,0.9665499514239517
304,1,100,0.8804717063903809,0.007921457290649414,0.014223337173461914,0.0040395259857177734,RandomForestClassifier,,,0.890398600731273,,0.7812992189550059,142.0,,,0.9404815983939836,0.6936146366657693,0.8170481175298765,0.12343348086410716,113,1.0,1.0,1.0,0.0,1,0.9665499514239517
